Image_Name	Image_Mid_Time	Exposure_Duration	Filter_Wheel1	Filter_Wheel2	Gain_Mode_ID	Instrument_Mode_ID	Data_Conversion_Type	Inst_Cmprs_Type	Ring_Subspacecraft_Latitude	Observation_ID
N1624554070_1	2009175161930276	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.235309	ISS_113RI_EQXSHADOW001_PRIME
N1624554107_1	2009175162007526	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.250502	ISS_113RI_EQXSHADOW001_PRIME
N1624554144_1	2009175162044686	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.265647	ISS_113RI_EQXSHADOW001_PRIME
N1624554535_1	2009175162715273	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.424187	ISS_113RI_EQXSHADOW001_PRIME
N1624554572_1	2009175162752523	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.439243	ISS_113RI_EQXSHADOW001_PRIME
N1624554609_1	2009175162829683	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.454253	ISS_113RI_EQXSHADOW001_PRIME
N1624555000_1	2009175163500270	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.611328	ISS_113RI_EQXSHADOW001_PRIME
N1624555037_1	2009175163537520	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.626242	ISS_113RI_EQXSHADOW001_PRIME
N1624555074_1	2009175163614679	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.641108	ISS_113RI_EQXSHADOW001_PRIME
N1624555465_1	2009175164245267	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.796636	ISS_113RI_EQXSHADOW001_PRIME
N1624555502_1	2009175164322516	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.811396	ISS_113RI_EQXSHADOW001_PRIME
N1624555539_1	2009175164359676	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.82611	ISS_113RI_EQXSHADOW001_PRIME
N1624555930_1	2009175165030263	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.980005	ISS_113RI_EQXSHADOW001_PRIME
N1624555967_1	2009175165107513	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-46.994608	ISS_113RI_EQXSHADOW001_PRIME
N1624556004_1	2009175165144673	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.009162	ISS_113RI_EQXSHADOW001_PRIME
N1624556395_1	2009175165815260	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.161335	ISS_113RI_EQXSHADOW001_PRIME
N1624556432_1	2009175165852510	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.175769	ISS_113RI_EQXSHADOW001_PRIME
N1624556469_1	2009175165929669	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.190155	ISS_113RI_EQXSHADOW001_PRIME
N1624556860_1	2009175170600257	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.340518	ISS_113RI_EQXSHADOW001_PRIME
N1624556897_1	2009175170637506	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.354775	ISS_113RI_EQXSHADOW001_PRIME
N1624556934_1	2009175170714666	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.368984	ISS_113RI_EQXSHADOW001_PRIME
N1624557325_1	2009175171345253	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.517442	ISS_113RI_EQXSHADOW001_PRIME
N1624557362_1	2009175171422503	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.531514	ISS_113RI_EQXSHADOW001_PRIME
N1624557399_1	2009175171459663	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.545537	ISS_113RI_EQXSHADOW001_PRIME
N1624557790_1	2009175172130250	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.691996	ISS_113RI_EQXSHADOW001_PRIME
N1624557827_1	2009175172207500	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.705873	ISS_113RI_EQXSHADOW001_PRIME
N1624557864_1	2009175172244660	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.719701	ISS_113RI_EQXSHADOW001_PRIME
N1624558255_1	2009175172915247	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.864064	ISS_113RI_EQXSHADOW001_PRIME
N1624558292_1	2009175172952497	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.877737	ISS_113RI_EQXSHADOW001_PRIME
N1624558329_1	2009175173029656	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-47.89136	ISS_113RI_EQXSHADOW001_PRIME
N1624558720_1	2009175173700243	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.033526	ISS_113RI_EQXSHADOW001_PRIME
N1624558757_1	2009175173737493	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.046984	ISS_113RI_EQXSHADOW001_PRIME
N1624558794_1	2009175173814653	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.060393	ISS_113RI_EQXSHADOW001_PRIME
N1624559185_3	2009175174444990	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.200171	ISS_113RI_EQXSHADOW001_PRIME
N1624559650_1	2009175175229987	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.364053	ISS_113RI_EQXSHADOW001_PRIME
N1624559687_1	2009175175307237	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.377056	ISS_113RI_EQXSHADOW001_PRIME
N1624559724_1	2009175175344486	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.390037	ISS_113RI_EQXSHADOW001_PRIME
N1624560115_1	2009175180014984	2000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.524957	ISS_113RI_EQXSHADOW001_PRIME
N1624560152_1	2009175180052233	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.537714	ISS_113RI_EQXSHADOW001_PRIME
N1624560189_1	2009175180129483	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.55045	ISS_113RI_EQXSHADOW001_PRIME
N1624560580_1	2009175180800230	1500	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.682832	ISS_113RI_EQXSHADOW001_PRIME
N1624560617_1	2009175180837480	1000	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-48.695334	ISS_113RI_EQXSHADOW001_PRIME
N1624599912_1	2009176050304717	56000	CL1	UV3	95 ELECTRONS PER DN	SUM2	TABLE	LOSSLESS	-38.033001	ISS_113TI_M30R2CLD176_PRIME
N1624599944_1	2009176050401920	5600	BL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-37.978351	ISS_113TI_M30R2CLD176_PRIME
N1624599977_1	2009176050437318	820	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-37.944496	ISS_113TI_M30R2CLD176_PRIME
N1624600010_1	2009176050510448	560	RED	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-37.912784	ISS_113TI_M30R2CLD176_PRIME
N1624600050_1	2009176050549431	2600	CL1	CB1	95 ELECTRONS PER DN	SUM2	TABLE	LOSSLESS	-37.875438	ISS_113TI_M30R2CLD176_PRIME
N1624600090_1	2009176050621735	18000	CL1	MT1	95 ELECTRONS PER DN	SUM2	12BIT	LOSSLESS	-37.844465	ISS_113TI_M30R2CLD176_PRIME
N1624600122_1	2009176050659939	5600	CL1	CB2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSLESS	-37.807804	ISS_113TI_M30R2CLD176_PRIME
N1624600178_1	2009176050745738	26000	CL1	MT2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSLESS	-37.763812	ISS_113TI_M30R2CLD176_PRIME
N1624600250_1	2009176050847746	46000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-37.704177	ISS_113TI_M30R2CLD176_PRIME
N1624600360_1	2009176051037745	46000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-37.598176	ISS_113TI_M30R2CLD176_PRIME
N1624600470_1	2009176051227744	46000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-37.491909	ISS_113TI_M30R2CLD176_PRIME
N1624600612_1	2009176051431747	82000	CL1	MT3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-37.371797	ISS_113TI_M30R2CLD176_PRIME
N1624621554_1	2009176110414518	90	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-14.74905	ISS_113EN_PLMMRMP001_PRIME
W1624621554_1	2009176110414558	10	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-14.749007	ISS_113EN_PLMMRMP001_PRIME
N1624621739_1	2009176110703546	32000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-14.565696	ISS_113EN_PLMMRMP001_PRIME
W1624621739_1	2009176110719541	10	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-14.548356	ISS_113EN_PLMMRMP001_PRIME
N1624621861_1	2009176110905553	32000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-14.433473	ISS_113EN_PLMMRMP001_PRIME
N1624621955_1	2009176111039552	32000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-14.331675	ISS_113EN_PLMMRMP001_PRIME
N1624622513_1	2009176111623552	460000	BL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-13.959684	ISS_113EN_PLMMRMP001_PRIME
N1624623071_1	2009176112541548	460000	BL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-13.358177	ISS_113EN_PLMMRMP001_PRIME
N1624623629_1	2009176113459544	460000	BL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-12.75912	ISS_113EN_PLMMRMP001_PRIME
N1624623771_1	2009176114030547	82000	RED	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-12.404967	ISS_113EN_PLMMRMP001_PRIME
N1624623913_1	2009176114252546	82000	RED	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-12.25332	ISS_113EN_PLMMRMP001_PRIME
N1624624055_1	2009176114514545	82000	RED	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-12.101846	ISS_113EN_PLMMRMP001_PRIME
N1624624149_1	2009176114713549	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.975035	ISS_113EN_PLMMRMP001_PRIME
N1624624243_1	2009176114847548	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.874958	ISS_113EN_PLMMRMP001_PRIME
N1624624337_1	2009176115021547	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.774957	ISS_113EN_PLMMRMP001_PRIME
N1624624431_1	2009176115155547	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.675035	ISS_113EN_PLMMRMP001_PRIME
N1624624525_1	2009176115329546	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.575191	ISS_113EN_PLMMRMP001_PRIME
N1624624619_1	2009176115503545	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.475427	ISS_113EN_PLMMRMP001_PRIME
N1624624713_1	2009176115637545	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.375742	ISS_113EN_PLMMRMP001_PRIME
N1624624807_1	2009176115811544	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.276138	ISS_113EN_PLMMRMP001_PRIME
N1624624901_1	2009176115945543	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.176615	ISS_113EN_PLMMRMP001_PRIME
N1624624995_1	2009176120119543	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-11.077239	ISS_113EN_PLMMRMP001_PRIME
N1624625089_1	2009176120253542	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.977812	ISS_113EN_PLMMRMP001_PRIME
N1624625183_1	2009176120427541	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.878534	ISS_113EN_PLMMRMP001_PRIME
N1624625277_1	2009176120601541	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.779338	ISS_113EN_PLMMRMP001_PRIME
N1624625371_1	2009176120735540	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.680226	ISS_113EN_PLMMRMP001_PRIME
N1624625465_1	2009176120909539	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.581197	ISS_113EN_PLMMRMP001_PRIME
N1624625559_1	2009176121043539	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.482252	ISS_113EN_PLMMRMP001_PRIME
N1624625653_1	2009176121217538	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.383392	ISS_113EN_PLMMRMP001_PRIME
N1624625747_1	2009176121351537	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.284618	ISS_113EN_PLMMRMP001_PRIME
N1624625847_1	2009176121531517	32000	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.179652	ISS_113EN_PLMMRMP001_PRIME
W1624625847_1	2009176121547515	5	CL1	CL2	12 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-10.162866	ISS_113EN_PLMMRMP001_PRIME
N1624626639_1	2009176122848511	22000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-9.3464375	ISS_113EN_PLMMRMP001_PRIME
W1624626639_1	2009176122859506	10	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-9.3349874	ISS_113EN_PLMMRMP001_PRIME
N1624626761_1	2009176123045518	32000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-9.2246494	ISS_113EN_PLMMRMP001_PRIME
N1624626903_1	2009176123249521	68000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-9.0957319	ISS_113EN_PLMMRMP001_PRIME
N1624627141_1	2009176123621523	120000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-8.8756942	ISS_113EN_PLMMRMP001_PRIME
N1624627379_1	2009176123949522	180000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-8.6602641	ISS_113EN_PLMMRMP001_PRIME
N1624627937_1	2009176124827522	260000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-8.1257355	ISS_113EN_PLMMRMP001_PRIME
N1624628495_1	2009176125645518	380000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-7.6145569	ISS_113EN_PLMMRMP001_PRIME
N1624629565_1	2009176131305518	560000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-6.6165733	ISS_113EN_PLMMRMP001_PRIME
N1624630641_1	2009176132721483	1000000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-5.7537773	ISS_113EN_PLMMRMP001_PRIME
W1624630641_1	2009176133541478	10	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-5.2537177	ISS_113EN_PLMMRMP001_PRIME
N1624647290_1	2009176181310340	80	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	9.578034	ISS_113MI_063W011PH001_PRIME
N1624647323_1	2009176181343254	260	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	9.6037537	ISS_113MI_063W011PH001_PRIME
N1624647356_1	2009176181415974	820	P0	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	9.6293081	ISS_113MI_063W011PH001_PRIME
N1624647389_1	2009176181448974	820	P60	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	9.6550675	ISS_113MI_063W011PH001_PRIME
N1624647422_1	2009176181521973	820	P120	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	9.6808114	ISS_113MI_063W011PH001_PRIME
N1624648715_1	2009176183655315	80	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	10.678741	ISS_113MI_063W011PH001_PRIME
N1624648748_1	2009176183728224	260	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	10.703852	ISS_113MI_063W011PH001_PRIME
W1624654670_1	2009176201609328	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.000448	ISS_113RI_COMPLODRK001_VIMS
W1624654703_1	2009176201643282	100	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.023843	ISS_113RI_COMPLODRK001_VIMS
W1624654736_1	2009176201716052	560	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.046409	ISS_113RI_COMPLODRK001_VIMS
W1624654769_1	2009176201749296	70	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.069289	ISS_113RI_COMPLODRK001_VIMS
W1624654802_1	2009176201822281	100	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.091977	ISS_113RI_COMPLODRK001_VIMS
W1624654835_1	2009176201854991	680	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.114462	ISS_113RI_COMPLODRK001_VIMS
W1624654883_1	2009176201940538	5600	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.145751	ISS_113RI_COMPLODRK001_VIMS
W1624656082_1	2009176203941302	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.961708	ISS_113RI_COMPLODRK001_VIMS
W1624656115_1	2009176204015265	90	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	15.984538	ISS_113RI_COMPLODRK001_VIMS
W1624656148_1	2009176204048030	560	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.00655	ISS_113RI_COMPLODRK001_VIMS
W1624656181_1	2009176204121275	70	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.028872	ISS_113RI_COMPLODRK001_VIMS
W1624656214_1	2009176204154259	100	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.051005	ISS_113RI_COMPLODRK001_VIMS
W1624656247_1	2009176204227029	560	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.072983	ISS_113RI_COMPLODRK001_VIMS
W1624656295_1	2009176204312513	5600	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.103465	ISS_113RI_COMPLODRK001_VIMS
W1624657536_1	2009176210355292	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.927001	ISS_113RI_COMPLODRK001_VIMS
W1624657569_1	2009176210429255	90	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.949255	ISS_113RI_COMPLODRK001_VIMS
W1624657602_1	2009176210502019	560	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.97071	ISS_113RI_COMPLODRK001_VIMS
W1624657635_1	2009176210535264	70	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	16.992468	ISS_113RI_COMPLODRK001_VIMS
W1624657668_1	2009176210608249	100	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.014043	ISS_113RI_COMPLODRK001_VIMS
W1624657701_1	2009176210641019	560	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.035465	ISS_113RI_COMPLODRK001_VIMS
W1624657749_1	2009176210726502	5600	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.065177	ISS_113RI_COMPLODRK001_VIMS
W1624658990_1	2009176212809282	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.867854	ISS_113RI_COMPLODRK001_VIMS
W1624659023_1	2009176212843244	90	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.889542	ISS_113RI_COMPLODRK001_VIMS
W1624659056_1	2009176212916009	560	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.910454	ISS_113RI_COMPLODRK001_VIMS
W1624659089_1	2009176212949254	70	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.931659	ISS_113RI_COMPLODRK001_VIMS
W1624659122_1	2009176213022239	100	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.952686	ISS_113RI_COMPLODRK001_VIMS
W1624659155_1	2009176213055008	560	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	17.973564	ISS_113RI_COMPLODRK001_VIMS
W1624659203_1	2009176213140492	5600	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.002522	ISS_113RI_COMPLODRK001_VIMS
W1624660444_1	2009176215223271	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.784773	ISS_113RI_COMPLODRK001_VIMS
W1624660477_1	2009176215257234	90	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.805909	ISS_113RI_COMPLODRK001_VIMS
W1624660510_1	2009176215329999	560	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.826286	ISS_113RI_COMPLODRK001_VIMS
W1624660543_1	2009176215403244	70	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.846951	ISS_113RI_COMPLODRK001_VIMS
W1624660576_1	2009176215436228	100	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.867442	ISS_113RI_COMPLODRK001_VIMS
W1624660609_1	2009176215508998	560	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.887787	ISS_113RI_COMPLODRK001_VIMS
W1624660657_1	2009176215554482	5600	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	18.916007	ISS_113RI_COMPLODRK001_VIMS
W1624661898_1	2009176221637261	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	19.678273	ISS_113RI_COMPLODRK001_VIMS
W1624661931_1	2009176221711224	90	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	19.698869	ISS_113RI_COMPLODRK001_VIMS
W1624661964_1	2009176221743988	560	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	19.718725	ISS_113RI_COMPLODRK001_VIMS
W1624661997_1	2009176221817233	70	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	19.738861	ISS_113RI_COMPLODRK001_VIMS
W1624662030_1	2009176221850218	100	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	19.758827	ISS_113RI_COMPLODRK001_VIMS
W1624662063_1	2009176221922988	560	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	19.778652	ISS_113RI_COMPLODRK001_VIMS
W1624662111_1	2009176222008471	5600	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	19.806148	ISS_113RI_COMPLODRK001_VIMS
W1624663357_1	2009176224055651	3200	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	20.551477	ISS_113RI_COMPLODRK001_VIMS
W1624663390_1	2009176224130198	120	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	20.571887	ISS_113RI_COMPLODRK001_VIMS
W1624663423_1	2009176224202848	820	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	20.591164	ISS_113RI_COMPLODRK001_VIMS
W1624663456_1	2009176224236208	100	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	20.61085	ISS_113RI_COMPLODRK001_VIMS
W1624663489_1	2009176224309198	120	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	20.630305	ISS_113RI_COMPLODRK001_VIMS
W1624663522_1	2009176224341847	820	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	20.649548	ISS_113RI_COMPLODRK001_VIMS
W1624663570_1	2009176224426161	8200	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	20.675648	ISS_113RI_COMPLODRK001_VIMS
W1624664811_1	2009176230509640	3200	IR3	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	21.39964	ISS_113RI_COMPLODRK001_VIMS
W1624664844_1	2009176230544188	120	CL1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	21.419525	ISS_113RI_COMPLODRK001_VIMS
W1624664877_1	2009176230616838	820	IR2	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	21.438307	ISS_113RI_COMPLODRK001_VIMS
W1624664910_1	2009176230650198	100	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	21.457485	ISS_113RI_COMPLODRK001_VIMS
W1624664943_1	2009176230723187	120	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	21.476439	ISS_113RI_COMPLODRK001_VIMS
W1624664976_1	2009176230755837	820	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	21.495187	ISS_113RI_COMPLODRK001_VIMS
W1624665024_1	2009176230840151	8200	CL1	VIO	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	21.520615	ISS_113RI_COMPLODRK001_VIMS
W1624714022_1	2009177124521874	35	CL1	CL2	95 ELECTRONS PER DN	SUM2	TABLE	LOSSY	40.19307	IOSIC_113RI_EQLBN001_SI
W1624714630_1	2009177125529872	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	40.336866	IOSIC_113RI_EQLBN001_SI
W1624715238_1	2009177130537868	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	40.479103	IOSIC_113RI_EQLBN001_SI
W1624715846_1	2009177131545863	30	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	40.619799	IOSIC_113RI_EQLBN001_SI
