
   RA (deg)    DE (deg) U2mag eRA eDE     epRA     epDC    pm RA pmRAcD   pmDE epmR epmD UCAC2 ID
 52.8368869   6.3780050 13.82  31  33 2000.435 2000.329     -6.3   -6.3  -11.0  6.1  6.1 33868098
 52.8507422   6.3006375 13.82  31  31 2000.435 2000.435     -7.1   -7.1  -23.2  6.1  6.1 33868099
 52.8509711   6.0200806 12.77  31  31 2000.435 2000.435     -7.7   -7.7   -6.3  6.1  6.1 33868100
 52.8716225   6.3361875 15.50  29  44 2000.413 1999.436      3.8    3.8  -13.2  5.6  5.7 33868101
 52.8717483   6.3445508 11.95  23  22 2000.010 2000.049      4.4    4.4   -2.3  3.0  2.9 33868102
 52.8811478   6.3453117 11.99  20  21 2000.212 2000.120      1.4    1.4  -12.4  3.0  2.9 33868103
 52.8815553   6.0978217 13.75  31  31 2000.435 2000.435      1.9    1.9  -15.4  6.1  6.1 33868104
 52.8880403   6.3882975 12.50  31  31 2000.435 2000.435    -18.0  -17.9  -11.4  6.1  6.1 33868105
 52.8969758   6.3802292 14.94  31  34 2000.435 2000.248     17.4   17.3   15.4  6.1  6.1 33868106
 52.9049144   6.4586711 11.15  23  19 2000.088 1998.851      3.8    3.8   -3.3  3.8  1.5 33868107
 52.9272317   6.4277269 14.03  31  31 2000.435 2000.435    -13.7  -13.6  -10.3  6.1  6.1 33868108
 52.9273819   6.1063797 11.18  21  21 2000.458 2000.423     54.5   54.2   -6.4  3.5  3.3 33868109
 52.9274869   6.0532289 11.57  21  20 2000.090 2000.111     -2.9   -2.9   -7.3  3.0  2.9 33868110
 52.9370703   6.4967069 13.37  33  31 2000.289 2000.435     10.8   10.7   -7.5  6.1  6.1 33868111
 52.9529639   6.0864381 14.15  42  31 1999.847 2000.435     -0.3   -0.3   -2.3  6.2  6.1 33868112
 52.9580567   6.0881569 11.54  20  20 2000.215 2000.182      5.9    5.9   13.6  3.0  2.9 33868113
 52.9591681   6.0570639 12.62  31  33 2000.435 2000.289     11.0   10.9   12.7  6.1  6.1 33868114
 52.9806925   6.4258389 10.98  21  23 1999.892 1999.719      7.7    7.7   -9.1  2.9  2.8 33868115
 52.9816133   6.2059250 12.18  31  31 2000.435 2000.435    -20.0  -19.9  -17.8  6.1  6.1 33868116
 52.9848919   6.3113261 13.99  44  40 1999.666 1999.958      8.7    8.6   -4.0  6.2  6.2 33868117
 52.9921625   6.1332144 15.55  34  51 2000.248 1999.187     -9.5   -9.4   -5.7  6.1  6.3 33868118
 52.9981964   6.0314711 12.82  31  31 2000.435 2000.435     -7.1   -7.1   -2.2  6.1  6.1 33868119
 53.0140350   6.0680703 15.41 106  67 1994.343 1997.933      0.3    0.3   -2.8  7.0  6.4 33868120
 53.0165092   6.1195483 14.91  31  31 2000.435 2000.435     -9.0   -8.9  -15.4  6.1  6.1 33868121
 53.0227953   6.1613003 15.93  31  80 2000.435 1996.767     -7.1   -7.1    3.9  6.1  6.6 33868122
 53.0402100   6.4676672 13.62  31  33 2000.435 2000.329      2.3    2.3   -7.4  6.1  6.1 33868123
 53.0474389   6.0256017 14.94  69  38 1997.747 2000.062      0.9    0.9    0.0  6.5  6.1 33868124
 53.0480917   6.0207167 13.12  32  31 2000.366 2000.435    -20.5  -20.4  -21.6  6.1  6.1 33868125
 53.0675431   6.1741297 14.93  37  45 2000.111 1999.603    -26.6  -26.4  -12.6  6.1  6.2 33868126
 53.0748483   6.1714353 13.10  31  31 2000.435 2000.435     14.1   14.0   -8.2  6.1  6.1 33868127
 53.0833931   6.2698806 14.68  42  35 1999.788 2000.204    -25.5  -25.3  -15.9  6.2  6.1 33868128
 52.4241778   6.6157514 10.36  16  16 1996.911 1996.764      3.3    3.3  -25.9  1.2  1.1 34043722
 52.4302078   6.5754575 16.02 103  31 1994.664 2000.402    -10.8  -10.7   -7.6  7.0  6.1 34043723
 52.4766711   6.5042672 12.37  20  20 2000.212 2000.187     -5.6   -5.6  -17.3  3.0  2.9 34043729
 52.4964022   6.6612761 11.58  22  18 2000.307 2000.005     16.1   16.0   -8.6  3.5  2.2 34043733
 52.5366753   6.5922314 14.68  31  50 2000.435 1999.260      0.8    0.8  -13.3  6.1  6.2 34043739
 52.5580619   6.6239269 14.31  31  51 2000.402 1999.187     -7.8   -7.7  -13.5  6.1  6.3 34043743
 52.5623578   6.6012761 15.33  62  63 1998.381 1998.205     -3.5   -3.5  -23.8  6.4  6.4 34043744
 52.5680406   6.6876550 13.83  31  31 2000.435 2000.402     13.2   13.1   -5.8  6.1  6.1 34043745
 52.6107281   6.5310322 14.75  37  31 2000.111 2000.435      2.9    2.9  -12.8  6.1  6.1 34043750
 52.6360947   6.5354108 14.89  31  42 2000.435 1999.847     -3.8   -3.8  -15.8  6.1  6.2 34043754
 52.6399558   6.5909675 15.53  31  45 2000.435 1999.603     -3.3   -3.3  -20.5  6.1  6.2 34043755
 52.6531439   6.6020889 15.07  56  57 1998.801 1998.719     13.5   13.4    0.4  6.3  6.3 34043757
 52.6821136   6.6928694 15.13  82  33 1996.563 2000.329      5.0    5.0   -8.8  6.6  6.1 34043760
 52.6921797   6.6995419 14.61  37  35 2000.111 2000.204      0.2    0.2  -15.1  6.1  6.1 34043761
 52.7332125   6.5007097 13.06  31  31 2000.435 2000.435    -14.3  -14.2  -11.2  6.1  6.1 34043766
 52.7448167   6.5333842 14.32  36  41 2000.159 1999.903     -4.1   -4.1   -2.9  6.1  6.2 34043768
 52.7621708   6.6069283 13.14  35  44 2000.204 1999.666     -5.9   -5.9  -13.7  6.1  6.2 34043770
 52.7699592   6.6872875 14.97  51  51 1999.187 1999.187     18.5   18.4   -5.8  6.3  6.3 34043771
 52.8046750   6.6313692 15.09  78  31 1996.969 2000.435     20.0   19.9   -5.0  6.6  6.1 34043773
 52.8066453   6.5884217 14.48  31  65 2000.435 1998.025     -1.5   -1.5   -6.1  6.1  6.4 34043774
 52.8105514   6.5664333 12.76  20  20 2000.212 2000.187     -4.8   -4.8  -13.3  3.0  2.9 34043776
 52.8294639   6.5539369 12.82  31  31 2000.435 2000.435     -6.0   -6.0   -7.9  6.1  6.1 34043778
 52.8296164   6.6759564 15.57  65  38 1998.025 2000.011     10.1   10.0  -15.0  6.4  6.1 34043779
 52.8604981   6.5123406 15.96  31 202 2000.435 1986.622      0.3    0.3   -7.7  6.1  9.2 34043784
 52.8991881   6.5407800 14.07  31  31 2000.435 2000.435      1.2    1.2  -16.8  6.1  6.1 34043789
 52.9241689   6.5110842 13.13  31  31 2000.435 2000.435      5.6    5.6  -10.7  6.1  6.1 34043791
 52.9293742   6.6903114 15.29  44  62 1999.666 1998.381     16.7   16.6   -7.0  6.2  6.4 34043793
 52.9967628   6.6410075 10.94  20  27 1997.739 1999.540     -7.2   -7.2  -27.8  1.5  3.7 34043805
 53.0436003   6.5781569 14.35  31  38 2000.435 2000.011      3.9    3.9   -7.6  6.1  6.1 34043807
 53.0532494   6.5679258 15.84  54  53 1998.959 1999.037     -1.7   -1.7    1.2  6.3  6.3 34043809
 53.0810575   6.5588494 15.38  31  31 2000.435 2000.435    -10.4  -10.3  -14.9  6.1  6.1 34043816
